albedo_above,albedo_below,albedo_total,count_above,count_below,count_total,date,median_elevation,timestamp,year,month,season
0.16770591207680646,0.13333333333333333,0.1581231778425656,15,3,18,2019-07-25,2090.5361445783133,1564012800000,2019,7,Été
0.17176636568848755,0.115,0.15907975460122697,10,2,12,2019-07-26,2090.5361445783133,1564099200000,2019,7,Été
0.231669341894061,,0.231669341894061,8,0,8,2019-07-26,2090.5361445783133,1564099200000,2019,7,Été
0.17684319833852544,0.1,0.16075533661740563,5,1,6,2019-07-27,2090.5361445783133,1564185600000,2019,7,Été
0.15646562123039806,0.09,0.14760585467851542,10,1,11,2019-07-28,2090.5361445783133,1564272000000,2019,7,Été
0.3150087260034904,,0.3150087260034904,8,0,8,2019-07-28,2090.5361445783133,1564272000000,2019,7,Été
0.18160089829964707,,0.18160089829964707,19,0,19,2019-07-29,2090.5361445783133,1564358400000,2019,7,Été
0.1342416582406471,0.16,0.1371831616659203,12,1,13,2019-07-29,2090.5361445783133,1564358400000,2019,7,Été
0.25,,0.25,1,0,1,2019-07-30,2090.5361445783133,1564444800000,2019,7,Été
0.18524167561761548,,0.18524167561761548,7,0,7,2019-08-01,2090.5361445783133,1564617600000,2019,8,Été
0.17,,0.17,3,0,3,2019-08-01,2090.5361445783133,1564617600000,2019,8,Été
0.16921735604217358,0.059214876033057855,0.1330087051142546,12,6,18,2019-08-02,2090.5361445783133,1564704000000,2019,8,Été
0.3261524978089395,0.3244846577498033,0.32570089475926706,21,5,26,2019-08-02,2090.5361445783133,1564704000000,2019,8,Été
0.19712466229255116,0.1466666666666667,0.1856227651966627,11,3,14,2019-08-03,2090.5361445783133,1564790400000,2019,8,Été
0.14496207332490518,,0.14496207332490518,13,0,13,2019-08-04,2090.5361445783133,1564876800000,2019,8,Été
0.20223439211391017,0.28,0.23010541110330288,5,2,7,2019-08-04,2090.5361445783133,1564876800000,2019,8,Été
0.23748739495798316,0.23,0.2361660899653979,7,1,8,2019-08-05,2090.5361445783133,1564963200000,2019,8,Été
0.10332711674748225,0.11550561797752809,0.1050607805502239,15,3,18,2019-08-05,2090.5361445783133,1564963200000,2019,8,Été
0.2108197641774284,,0.2108197641774284,10,0,10,2019-08-06,2090.5361445783133,1565049600000,2019,8,Été
0.13565951459725642,0.13,0.13519367333763715,17,1,18,2019-08-07,2090.5361445783133,1565136000000,2019,8,Été
0.19230712711241726,0.14,0.18410780669144974,17,2,19,2019-08-07,2090.5361445783133,1565136000000,2019,8,Été
0.1520265780730897,,0.1520265780730897,7,0,7,2019-08-08,2090.5361445783133,1565222400000,2019,8,Été
0.14286415711947628,0.13,0.14064319566689237,8,1,9,2019-08-08,2090.5361445783133,1565222400000,2019,8,Été
0.12113657623947616,,0.12113657623947616,13,0,13,2019-08-09,2090.5361445783133,1565308800000,2019,8,Été
