albedo_max,albedo_mean,albedo_min,albedo_stdDev,date,pixel_count,timestamp,year,month,season
0.71,0.6901702127659574,0.67,0.016329931618555886,2019-06-14,3,1560470400000,2019,6,Été
0.81,0.49460869565217397,0.17,0.24361855430159654,2019-06-14,12,1560470400000,2019,6,Été
0.75,0.6031242785686806,0.16,0.21069579241681302,2019-06-15,44,1560556800000,2019,6,Été
0.78,0.6383352449614943,0.27,0.1404004248913122,2019-06-15,71,1560556800000,2019,6,Été
0.73,0.6721067468520957,0.59,0.035655952361080046,2019-06-16,35,1560643200000,2019,6,Été
0.7000000000000001,0.46063820224719104,0.14,0.19056373282015004,2019-06-16,58,1560643200000,2019,6,Été
0.71,0.4917948985992052,0.11,0.19846427822973364,2019-06-17,69,1560729600000,2019,6,Été
0.7000000000000001,0.5905597867479054,0.2,0.14382275332853117,2019-06-17,80,1560729600000,2019,6,Été
0.31,0.20175644028103046,0.14,0.06458659745975616,2019-06-18,7,1560816000000,2019,6,Été
0.74,0.6136707039213337,0.35000000000000003,0.09306203957509525,2019-06-18,45,1560816000000,2019,6,Été
0.76,0.5215605014070093,0.18,0.16994075765133942,2019-06-22,36,1561161600000,2019,6,Été
0.55,0.55,0.55,0.0,2019-06-22,1,1561161600000,2019,6,Été
0.86,0.8501315789473685,0.84,0.00687184270935835,2019-06-23,6,1561248000000,2019,6,Été
0.73,0.6443124139287822,0.24,0.11991881112654042,2019-06-23,27,1561248000000,2019,6,Été
0.77,0.6115128167135874,0.24,0.1862027270921653,2019-06-26,46,1561507200000,2019,6,Été
0.38,0.2369275362318841,0.18,0.07039570693980952,2019-06-26,6,1561507200000,2019,6,Été
0.39,0.303375,0.23,0.0701427116670005,2019-06-28,5,1561680000000,2019,6,Été
0.58,0.40582048957388944,0.28,0.0991736692205481,2019-06-28,12,1561680000000,2019,6,Été
0.84,0.7400956284153007,0.55,0.07029596354947724,2019-06-30,34,1561852800000,2019,6,Été
0.71,0.5609636650868878,0.17,0.20219433344298832,2019-06-30,19,1561852800000,2019,6,Été
0.8,0.6542552221800226,0.23,0.15980803914384237,2019-07-07,80,1562457600000,2019,7,Été
0.6900000000000001,0.6268490909090909,0.47000000000000003,0.057771100041457135,2019-07-07,32,1562457600000,2019,7,Été
0.7000000000000001,0.5702462187829758,0.14,0.16698864516025244,2019-07-08,34,1562544000000,2019,7,Été
0.37,0.26415458937198066,0.23,0.05237229365663816,2019-07-08,7,1562544000000,2019,7,Été
0.37,0.37,0.37,0.0,2019-07-09,1,1562630400000,2019,7,Été
0.48,0.4531707317073171,0.26,0.11,2019-07-10,2,1562716800000,2019,7,Été
0.89,0.744059945504087,0.26,0.2061168881912231,2019-07-10,26,1562716800000,2019,7,Été
0.32,0.31018867924528304,0.3,0.010000000000000142,2019-07-11,2,1562803200000,2019,7,Été
0.36,0.15617283950617283,0.08,0.08936115860185938,2019-07-11,12,1562803200000,2019,7,Été
0.73,0.5160430292598969,0.17,0.19710006976153022,2019-07-12,32,1562889600000,2019,7,Été
0.71,0.5363648293963255,0.16,0.2100793500878497,2019-07-14,9,1563062400000,2019,7,Été
0.72,0.6200514426302841,0.28,0.10675204916065996,2019-07-14,20,1563062400000,2019,7,Été
0.76,0.5706390515434105,0.13,0.21776834710678797,2019-07-15,86,1563148800000,2019,7,Été
0.72,0.5238575406712591,0.18,0.17867320714674423,2019-07-15,49,1563148800000,2019,7,Été
0.77,0.7411611030478956,0.64,0.028658363092605582,2019-07-16,26,1563235200000,2019,7,Été
0.72,0.5326366313952218,0.13,0.19542681210337737,2019-07-16,60,1563235200000,2019,7,Été
0.93,0.7399425571952066,0.5700000000000001,0.06619605093782638,2019-07-17,65,1563321600000,2019,7,Été
0.8300000000000001,0.7808308308308309,0.76,0.024819347291986073,2019-07-20,10,1563580800000,2019,7,Été
0.76,0.58382874617737,0.05,0.22674451435976098,2019-07-21,95,1563667200000,2019,7,Été
